Date,Location ,Suspected Cases,Nr. Of New Cases ,Total Confirmed Cases,Source ,Deaths,Recovered,Long,Lat,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Ondo,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,5.20,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Osun,N/a,0,2,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,4.57,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Oyo,N/a,0,7,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,3.90,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Plateau,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,8.90,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Rivers,N/a,0,1,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,7.00,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Sokoto,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,13.04,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Yobe,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,11.95,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Adamawa,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,11.93,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,A/Ibom,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,7.93,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Bauchi,N/a,0,2,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,9.83,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Bayelsa,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,6.26,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Benue,N/a,0,1,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,7.33,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Cross River,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,8.32,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Delta,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,6.18,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Ebonyi,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,8.10,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Edo ,N/a,0,2,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,5.60,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Ekiti,N/a,0,1,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,5.22,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Enugu,N/a,0,2,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,7.50,6.50,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,FCT,N/a,4,25,https://twitter.com/NCDCgov/status/1244716135234318337,1,0,10.00,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Jigawa,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,12.22,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Kaduna,N/a,2,3,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,10.52,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Kano,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,12.00,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Katsina,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,12.99,7.60,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Kebbi,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,11.49,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Lagos,N/a,13,81,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,3.33,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Nassarawa,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,8.52,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Ogun ,N/a,0,3,https://twitter.com/NCDCgov/status/1244716135234318337,0,2,3.33,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Ondo,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,5.20,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Osun,N/a,0,2,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,4.57,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Oyo,N/a,1,8,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,3.90,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Plateau,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,8.90,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Rivers,N/a,0,1,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,7.00,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Sokoto,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,13.04,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-20,Yobe,N/a,0,0,https://twitter.com/NCDCgov/status/1244716135234318337,0,0,11.95,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
